pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
3112,203,22,22080,226290,43500,NA,W,5613,67,NA,3,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1155,2,1,1,NA,NA,NA,NILES,60714,5040,0.7507936507936508,0.0246031746031746,0.14662698412698413,0.06805555555555555,0.01964285714285714,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.738,71044,FALSE,TRUE,TRUE
3113,211,77,77060,445820,109200,NA,W,2400,132,2,2,1,9,3,1,1,1,5,2,1,3,3,0,2,2,2,2,3,1,2,2,0,1928,3,2,2,NA,NA,NA,CHICAGO,60622,2930,0.7255972696245734,0.02457337883959044,0.0447098976109215,0.1689419795221843,0.07235494880546076,14000,Chicago,0,0,6,1,0,0,LOZANO,WELLS HS,6.89,128125,FALSE,TRUE,TRUE
3114,203,39,39110,114090,39690,NA,W,7560,73,NA,2,1,5,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1003,2,1,1,NA,NA,NA,OAK LAWN,0-0,4606,0.7477203647416414,0.01519756838905775,0.0145462440295267,0.21385149804602693,0.01736864958749457,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  218,13.148,77500,FALSE,TRUE,TRUE
3115,278,32,32151,210300,49670,NA,O,10458,19,NA,3,1,7,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,3,1,1,0,2730,2,1,2,NA,NA,NA,MATTESON,60443,6900,0.06971014492753623,0.8339130434782609,0.02405797101449275,0.04985507246376811,0.04492753623188406,47540,Matteson,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.749,85750,FALSE,TRUE,TRUE
3116,203,72,72200,120320,35000,NA,W,4375,70,NA,2,1,6,3,1,3,2,5,2,0,1,1,1,2,2,2,2,3,1,2,2,0,1498,2,1,5,1,NA,NA,CHICAGO,60652,6643,0.0490742134577751,0.6105675146771037,0.01249435496010838,0.2992623814541623,0.0555471925334939,14000,Chicago,0,0,5,0,0,1,HAMPTON,BOGAN HS,6.949,68241,FALSE,TRUE,TRUE
3117,206,74,74022,2046570,307120,NA,W,1755,112,NA,2,2,10,5,1,1,2,5,1,0,3,3,1,2,2,2,2,7,NA,NA,NA,0,4212,1,1,3,NA,NA,NA,CHICAGO,60610,6795,0.8672553348050037,0.0260485651214128,0.05621780721118469,0.02119205298013245,0.05356880058866814,14000,Chicago,0,0,1,0,0,0,OGDEN,LINCOLN PARK HS,6.89,111372,FALSE,FALSE,TRUE
3118,203,31,31010,139010,36590,NA,W,8610,65,NA,1,1,6,4,4,3,1,5,1,0,2,1,0,NA,NA,2,2,1,1,2,2,0,1159,2,1,1,3,NA,NA,NORTHLAKE,60164,2821,0.1662531017369727,0.07904998227578873,0.0163062743707905,0.7334278624601205,0.00815313718539525,53871,Northlake,0,0,1,0,0,0,SCHOOL DISTRICT 87,PROVISO TOWNSHIP HIGH SCHOOL 209,12.972,48381,FALSE,TRUE,TRUE
3119,202,22,22080,218280,46730,AV,T,6030,64,NA,2,1,4,2,1,1,1,5,1,0,1,1,0,NA,NA,2,2,3,1,2,2,0,988,2,1,1,3,NA,NA,NILES,60714,3956,0.6948938321536906,0.04322548028311426,0.1127401415571284,0.10667340748230536,0.08493427704752275,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.738,79958,FALSE,TRUE,TRUE
3120,278,18,18030,551820,40470,NA,W,14718,2,NA,1,1,9,4,3,1,1,5,1,1,3,2,1,2,2,2,2,5,1,1,1,0,3131,2,1,2,NA,NA,NA,BARTLETT,60103,12447,0.544629227926408,0.02024584237165582,0.26351731340885354,0.1408371495139391,0.04997188077448381,04013,Bartlett,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.245,97684,FALSE,TRUE,TRUE
3121,234,29,29070,229210,49500,NA,W,9900,55,NA,1,1,7,4,3,1,1,5,1,2,3,2,1,2,2,2,2,3,1,1,2,0,1593,2,1,4,NA,NA,NA,PALATINE,60074,7272,0.7002200220022002,0.02296479647964796,0.11688668866886688,0.15154015401540155,0.01677667766776677,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,95089,FALSE,TRUE,TRUE
3122,295,35,35109,121680,28350,NA,W,1800,48,NA,1,1,7,3,2,3,1,5,1,1,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1490,2,1,2,NA,NA,NA,SCHAUMBURG,60194,4828,0.4496685998342999,0.0356255178127589,0.3740679370339685,0.11888980944490472,0.03769676884838442,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.176,95527,FALSE,FALSE,TRUE
3123,211,73,73081,413560,175000,NA,W,3125,117,2,2,1,8,4,3,1,2,5,1,0,3,3,0,2,2,2,2,3,1,2,2,0,1800,1,2,2,NA,NA,1,CHICAGO,60657,2826,0.8308563340410474,0.03078556263269639,0.04033970276008492,0.06546355272469923,0.06510969568294409,14000,Chicago,0,0,4,1,0,0,JAHN,LAKE VIEW HS,6.89,178750,FALSE,TRUE,TRUE
3124,203,38,38012,172590,48300,AV,O,8400,56,NA,1,1,7,3,3,3,1,5,1,0,3,1,1,2,2,2,2,1,1,1,2,0,1436,2,1,1,NA,NA,NA,BUFFALO GROVE,60089,5367,0.781255822619713,0.01397428731134712,0.0955841252096143,0.10806782187441774,0.00223588596981553,09447,Buffalo Grove,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,10.618,111042,FALSE,TRUE,TRUE
3125,203,71,71150,190010,57070,NA,W,4566,98,NA,2,1,6,3,1,3,2,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1265,2,1,1,3,NA,1,CHICAGO,60634,4106,0.5189965903555772,0,0.07696054554310765,0.4040428641013151,0,14000,Chicago,0,0,1,0,0,1,SMYSER,SCHURZ HS,6.884772382397572,72122,FALSE,TRUE,TRUE
3126,278,29,29011,372010,111070,NA,W,55539,43,NA,3,4,9,4,3,3,1,5,1,1,3,2,1,2,2,2,1,3,2,1,2,0,3029,2,1,2,NA,NA,NA,INVERNESS,60010,6827,0.7694448513256189,0.01039988281822176,0.20301743078951223,0,0.03427567013329427,37608,Inverness,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.512,157125,FALSE,TRUE,TRUE
3127,203,71,71410,324780,82490,NA,W,5156,64,NA,2,1,7,3,1,1,1,2,1,0,2,2,0,2,2,2,2,3,1,2,2,0,1954,2,1,5,1,NA,NA,CHICAGO,60631,6872,0.8242142025611175,0.02371944121071012,0.01833527357392316,0.11044819557625143,0.04423748544819558,14000,Chicago,1,0,1,0,0,0,ONAHAN,TAFT HS,6.884772382397572,74201,FALSE,TRUE,FALSE
3128,204,71,71071,316880,51430,NA,T,3810,97,NA,2,1,6,3,1,3,1,5,1,0,2,2,0,2,2,2,2,3,1,2,2,0,2191,2,1,5,1,NA,NA,CHICAGO,60630,6011,0.4886042255864249,0.00415904175677923,0.18100149725503245,0.29229745466644486,0.06371651971385793,14000,Chicago,0,0,1,0,0,0,PALMER,TAFT HS,6.901516611295682,70682,FALSE,TRUE,TRUE
3129,278,30,30080,373930,85140,NA,W,15480,16,NA,1,1,9,4,1,3,1,5,1,1,3,3,0,2,1,2,2,5,1,1,2,0,3719,2,1,2,NA,NA,NA,PALOS HEIGHTS,60463,4031,0.9533614487720168,2.4807740014884643e-4,0.01786157281071694,0.00917886380550731,0.01935003721161002,57381,Palos Heights,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,9.992,85119,FALSE,TRUE,TRUE
3130,203,37,37021,66920,18450,NA,W,4920,62,NA,3,1,5,3,3,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1052,2,1,1,NA,NA,NA,DOLTON,60419,5062,0.03694192018964836,0.8792967206637693,0.01027261951797708,0.03259581193204267,0.08178585539312525,20292,Dolton,0,0,3,0,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,25.009,53221,FALSE,FALSE,TRUE
3131,295,74,74022,1527080,320250,NA,W,1830,29,NA,2,1,10,4,2,3,1,5,1,1,3,4,1,2,2,2,2,3,2,1,1,0,4393,2,1,3,NA,NA,NA,CHICAGO,60610,7439,0.6373168436617825,0.13980373706143298,0.13200699018685308,0.0807904288210781,0.02016400053770668,14000,Chicago,0,0,1,0,0,0,OGDEN,WELLS HS,6.89,60566,FALSE,TRUE,TRUE
3132,202,72,72150,49960,30240,NA,O,3780,86,NA,2,1,4,3,1,1,2,5,2,0,2,2,0,NA,NA,2,2,1,1,2,2,0,611,2,1,1,3,NA,2,CHICAGO,60629,5157,0.00523560209424083,0.8576691875121194,0.00174520069808027,0.12371533837502424,0.02326934264107039,14000,Chicago,0,0,1,0,0,0,MCKAY,GAGE PARK HS,6.934,31310,FALSE,TRUE,TRUE
3133,205,31,31120,154520,39910,NA,W,7257,72,NA,2,1,6,4,3,1,1,5,2,1,2,2,0,2,NA,2,2,2,1,2,2,0,1576,2,1,2,3,NA,NA,WESTCHESTER,60154,4492,0.39804096170970615,0.311219946571683,0.01602849510240427,0.2591273374888691,0.02938557435440783,80047,Westchester,0,1,7,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,70790,FALSE,TRUE,TRUE
3134,211,71,71070,275120,60480,NA,W,3780,106,2,1,1,10,4,1,3,2,2,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2096,2,2,2,3,NA,NA,CHICAGO,60618,4909,0.33204318598492566,0.01629659808514972,0.10939091464656751,0.5198614789162762,0.04481564473416175,14000,Chicago,0,0,5,1,0,0,MURPHY,SCHURZ HS,6.901516611295682,60409,FALSE,TRUE,TRUE
3135,202,15,15085,152370,30980,NA,W,3350,63,NA,2,1,5,3,1,1,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,975,2,1,1,NA,NA,NA,CICERO,60804,5600,0.11660714285714284,0.025,0,0.8583928571428572,0,14351,Cicero,0,0,3,1,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.731,65638,FALSE,TRUE,TRUE
3136,234,37,37051,79570,20160,NA,W,5040,44,NA,3,1,5,2,3,1,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1180,2,1,4,NA,NA,NA,BURNHAM,60633,4189,0.14657436142277394,0.6032465982334686,0,0.24421102888517543,0.011936022917164,09798,Burnham,0,0,3,1,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,24.26,43983,FALSE,TRUE,TRUE
3137,211,71,71041,505700,147310,NA,W,8184,96,5,2,2,36,10,1,2,2,5,2,0,3,5,0,2,NA,2,2,3,2,2,2,0,9184,2,2,2,NA,NA,NA,CHICAGO,60659,7674,0.4461819129528277,0.08678655199374512,0.2259577795152463,0.23312483711232737,0.01589783685170706,14000,Chicago,0,0,5,1,0,0,WEST RIDGE,MATHER HS,6.884772382397572,47063,FALSE,TRUE,TRUE
3138,203,72,72330,57090,17050,NA,W,3100,90,NA,3,1,7,4,1,1,1,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,1550,2,1,6,1,NA,1,CHICAGO,60628,2720,0,0.9955882352941176,0,0.00441176470588235,0,14000,Chicago,0,0,1,0,0,0,"HUGHES, L",HARLAN HS,6.908,39787,FALSE,TRUE,TRUE
3139,295,30,30060,185540,30520,NA,W,2654,21,NA,3,1,6,2,1,1,1,5,1,1,3,2,1,2,1,2,2,3,3,1,1,0,2426,2,1,2,NA,NA,NA,WILLOW SPRINGS,60480,5606,0.8480199785943632,0.01944345344273992,0.02408134141990724,0.08383874420264002,0.04584373885123082,82049,Willow Springs,0,0,9,1,0,1,SCHOOL DISTRICT C C  108,CONSOLIDATED HIGH SCHOOL  230,12.202,88750,FALSE,TRUE,TRUE
3140,278,28,28045,280950,49910,NA,W,9983,22,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,1,2,0,2603,2,1,2,NA,NA,NA,TINLEY PARK,60487,9619,0.8735835325917455,0.01060401289115292,0.04678240981390997,0.05832207090134109,0.021415947603701,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,97899,FALSE,TRUE,TRUE
3141,202,12,12141,82720,22050,AV,W,7350,63,NA,1,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,972,2,1,1,NA,NA,NA,SOUTH CHICAGO HEIGHTS,60411,4105,0.36881851400730814,0.1464068209500609,0,0.4638246041412911,0.03995127892813642,70629,South Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT  194,BLOOM TOWNSHIP HIGH SCHOOL  206,13.152,38082,FALSE,TRUE,TRUE
3142,278,24,24031,435930,52400,NA,W,6550,11,NA,1,1,9,4,2,3,1,5,1,1,2,2,1,2,1,2,2,7,NA,NA,NA,0,3302,2,1,2,1,NA,NA,MORTON GROVE,60053,3977,0.6009554940910233,0.01458385717877797,0.27935629871762635,0.09127483027407592,0.02413879808901181,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT 70,COMMUNITY HIGH SCHOOL  219,9.602,94471,FALSE,FALSE,TRUE
3143,211,70,70010,228040,110330,NA,O,6490,139,6,2,2,30,12,1,3,2,5,2,0,3,6,0,2,2,2,2,7,NA,NA,NA,0,9648,2,2,3,NA,NA,NA,CHICAGO,60653,3737,0.0388011774150388,0.8651324591918651,0.02595664971902595,0.06208188386406208,0.01605565962001605,14000,Chicago,0,0,1,0,0,0,ROBINSON,PHILLIPS HS,6.88386464826358,30616,FALSE,FALSE,TRUE
3144,278,29,29050,278700,155350,NA,W,44388,43,NA,3,1,9,5,1,3,1,5,1,1,2,2,1,2,1,2,2,4,2,2,2,0,3226,2,1,2,3,NA,1,PALATINE,60074,7375,0.6627796610169492,0.02725423728813559,0.11877966101694916,0.15213559322033898,0.07471186440677965,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,67773,FALSE,TRUE,TRUE
3145,204,28,28013,217200,44810,NA,W,12803,42,NA,3,1,8,4,3,3,1,5,2,0,3,2,0,2,NA,2,2,3,2,1,2,0,2280,2,1,1,NA,NA,NA,ORLAND PARK,60467,7005,0.7143468950749464,0.02469664525339043,0.15517487508922198,0.08408279800142755,0.03611705924339757,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,8.518,95668,FALSE,TRUE,TRUE
3146,203,72,72330,63800,16770,NA,W,3050,53,NA,1,1,4,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1200,2,1,1,NA,NA,NA,CHICAGO,60628,2720,0,0.9955882352941176,0,0.00441176470588235,0,14000,Chicago,0,0,1,0,0,0,"HUGHES, L",HARLAN HS,6.908,39787,FALSE,FALSE,TRUE
3147,234,28,28045,163130,53380,GD,T,10677,42,NA,3,1,6,3,3,1,1,5,1,1,3,2,0,2,NA,2,2,3,2,1,2,0,1228,1,1,4,NA,NA,NA,TINLEY PARK,60487,9619,0.8735835325917455,0.01060401289115292,0.04678240981390997,0.05832207090134109,0.021415947603701,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,97899,FALSE,TRUE,TRUE
3148,204,31,31210,335320,29290,NA,W,3780,92,NA,2,1,7,4,1,1,1,5,1,0,1,1,2,2,2,2,2,3,1,2,2,0,1814,2,1,8,3,NA,NA,BROOKFIELD,60513,3598,0.7584769316286826,0.02501389660922735,0.00305725403001667,0.21345191773207337,0,08576,Brookfield,0,0,1,0,0,0,SCHOOL DISTRICT 95,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,13.524,84417,FALSE,TRUE,TRUE
3149,278,73,73070,1060450,188760,NA,W,3630,14,NA,2,1,8,3,1,1,1,5,1,2,3,3,1,2,2,2,2,3,2,2,2,0,3528,2,1,2,NA,NA,NA,CHICAGO,60618,6069,0.834733893557423,0.00576701268742791,0.02850551985500082,0.07546548030977096,0.11105618718075463,14000,Chicago,0,0,3,1,0,0,BELL,LAKE VIEW HS,6.89,133845,FALSE,TRUE,TRUE
3150,206,24,24101,382460,50420,NA,W,5042,78,NA,2,1,11,6,1,3,1,5,1,1,3,3,2,2,2,2,2,3,2,1,2,0,3312,2,1,2,NA,NA,NA,LINCOLNWOOD,60712,4052,0.6236426456071076,0,0.30009871668311944,0.06688055281342548,0.01431391905231984,43744,Lincolnwood,0,0,3,1,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,8.872,105132,FALSE,TRUE,TRUE
3151,234,32,32110,87080,26250,NA,O,7500,59,NA,3,1,7,3,3,1,1,5,1,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1337,2,1,4,NA,NA,NA,PARK FOREST,60466,3170,0.18675078864353312,0.695583596214511,0,0.00599369085173501,0.1996845425867508,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,30.793,71744,FALSE,TRUE,TRUE
3152,203,37,37101,50320,17380,NA,W,4635,68,NA,3,1,5,3,1,1,1,5,2,0,1,1,0,2,2,2,2,2,1,2,2,0,1131,2,1,5,1,NA,NA,CALUMET CITY,60409,5676,0.13178294573643412,0.6321353065539113,0,0.2225158562367865,0.02713178294573643,10487,Calumet City,0,1,5,1,0,0,SCHOOL DISTRICT 157,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,25.497,39375,FALSE,TRUE,TRUE
3153,204,25,25090,247010,129360,NA,T,10560,67,NA,3,1,7,3,2,3,1,5,1,1,3,2,0,2,2,2,2,3,3,1,2,0,1936,1,1,1,NA,NA,NA,NORTHFIELD,60093,5742,0.8650296064089168,0,0.1250435388366423,0.00731452455590386,0.00522466039707419,53663,Northfield,0,0,1,0,0,0,SCHOOL DISTRICT 29,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.296179104477612,140789,FALSE,TRUE,TRUE
3154,211,77,77030,165490,63750,NA,W,2500,132,2,2,1,10,4,1,3,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1980,2,2,2,3,NA,1,CHICAGO,60647,2917,0.5913609873157354,0.04868015083990401,0.02159753171066164,0.3157353445320535,0.04525197120329105,14000,Chicago,0,0,1,0,0,0,DARWIN,CLEMENTE HS,6.915,91354,FALSE,TRUE,TRUE
3155,206,24,24023,651850,81000,NA,T,13500,72,NA,2,2,9,5,1,3,1,5,1,1,2,2,1,2,2,2,2,3,2,1,1,0,3306,2,1,2,3,NA,2,GOLF,60029,2104,0.9211026615969582,4.752851711026616e-4,0.03326996197718631,0.03422053231939163,0.01996197718631178,30328,Golf,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,8.182,170313,FALSE,TRUE,TRUE
3156,203,22,22080,200410,57660,AV,W,7440,52,NA,2,1,5,3,1,1,2,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,1272,2,1,1,NA,NA,NA,NILES,60714,5040,0.7507936507936508,0.0246031746031746,0.14662698412698413,0.06805555555555555,0.01964285714285714,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,8.007443298969072,71044,FALSE,TRUE,TRUE
3157,205,39,39050,181070,41250,NA,W,6875,71,NA,2,1,11,7,1,1,1,5,1,0,3,2,1,2,2,2,2,3,2,2,2,0,2024,2,1,2,NA,NA,1,OAK LAWN,60453,4265,0.7570926143024619,0.03423212192262603,0.00328253223915592,0.19835873388042205,0.01406799531066823,54820,Oak Lawn,0,0,1,0,0,1,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  229,12.437,70030,FALSE,TRUE,TRUE
3158,211,15,15090,113600,34680,NA,W,3750,59,2,2,1,9,5,1,2,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,1795,2,2,1,NA,NA,1,CICERO,60804,7973,0.16618587733600904,0.01755926251097454,0.01141352063213345,0.8030854132697856,0.0035118525021949,14351,Cicero,0,0,9,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.981,44867,FALSE,TRUE,TRUE
3159,203,71,71410,212450,59520,NA,W,3720,92,NA,2,1,7,4,1,1,2,2,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1030,2,1,1,1,NA,1,CHICAGO,60646,5563,0.8096350889807657,1.7975912277548085e-4,0.02714362753909761,0.16070465576127987,0.00233686859608125,14000,Chicago,0,0,1,0,0,0,HITCH,TAFT HS,6.884772382397572,79665,FALSE,FALSE,TRUE
3160,203,71,71371,223800,46500,NA,W,3720,44,NA,2,1,5,3,1,1,1,5,1,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1296,2,1,1,NA,NA,NA,CHICAGO,60634,5593,0.6851421419631682,0,0.06847845521187199,0.23583050241373144,0.02109780082245664,14000,Chicago,0,0,1,0,0,0,CANTY,STEINMETZ COLLEGE PREP HS,6.894,84569,FALSE,TRUE,TRUE
3161,295,21,21133,242450,103900,NA,T,3678,22,NA,3,1,9,2,1,3,1,5,1,0,3,2,1,2,1,2,2,3,3,1,1,0,1661,2,1,2,NA,NA,NA,INDIAN HEAD PARK,60525,7043,0.8795967627431492,0.01050688627005537,0.06119551327559278,0.03507028255004969,0.02456339627999432,37257,Indian Head Park,0,0,1,0,0,0,SCHOOL DISTRICT  106,LYONS TOWNSHIP HIGH SCHOOL  204,8.759,100339,FALSE,TRUE,TRUE
3162,278,29,29080,328080,32550,NA,W,9300,53,NA,3,1,8,5,1,1,1,5,1,1,2,2,2,2,2,2,2,3,1,1,2,0,2653,2,1,2,3,NA,NA,PALATINE,60067,6130,0.7768352365415987,0.00505709624796084,0.11745513866231648,0.06492659053833605,0.06737357259380097,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,90685,FALSE,TRUE,TRUE
3163,278,22,22120,660150,67500,NA,W,7500,20,NA,2,1,8,4,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,2,2,0,3062,2,1,2,NA,NA,NA,PARK RIDGE,60068,3946,0.8091738469336036,0.00430816016218955,0.0476431829700963,0.0957932083122149,0.05575266092245311,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,92500,FALSE,TRUE,TRUE
3164,203,24,24081,207830,59560,NA,W,6270,65,NA,2,1,6,3,1,3,1,5,1,0,3,1,0,2,NA,2,2,3,1,2,2,0,1257,2,1,1,NA,NA,NA,NILES,60714,5429,0.6275557192853196,5.525879535826119e-4,0.2578743783385522,0.1057284951188064,0.01657763860747835,53000,Niles,0,0,7,1,0,1,SCHOOL DISTRICT 71,COMMUNITY HIGH SCHOOL  219,7.25,70169,FALSE,TRUE,TRUE
3165,202,72,72423,151440,42750,NA,W,4500,69,NA,2,1,4,2,1,3,1,5,2,0,2,1,0,NA,NA,2,2,2,1,2,2,0,864,2,1,1,3,NA,NA,CHICAGO,60655,3182,0.8632935260842237,0,0,0.11407919547454431,0.04525455688246386,14000,Chicago,0,0,1,0,0,0,MOUNT GREENWOOD,MORGAN PARK HS,6.908,91924,FALSE,TRUE,TRUE
3166,211,71,71260,130100,39680,NA,W,3175,107,2,2,2,8,4,1,3,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,1698,2,2,2,NA,NA,1,CHICAGO,60639,4841,0.10225160090890312,0.04647800041313778,0,0.8494112786614336,0.00185912001652551,14000,Chicago,0,0,1,0,0,0,SCHUBERT,FOREMAN HS,6.894,39882,FALSE,TRUE,TRUE
3167,203,72,72361,57580,35910,NA,W,3780,65,NA,2,1,5,3,1,1,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1009,2,1,1,NA,NA,NA,CHICAGO,60638,1654,0.07315598548972188,0.6783555018137848,0,0.23579201934703747,0.02539298669891173,14000,Chicago,0,0,6,1,0,0,HEARST,KENNEDY HS,6.873317191283292,48250,FALSE,TRUE,TRUE
3168,278,77,77170,1229710,109200,NA,W,2400,3,NA,2,2,6,4,1,1,1,5,1,2,3,3,1,2,2,2,2,3,2,2,2,0,2996,2,1,3,NA,NA,NA,CHICAGO,60647,3136,0.7216198979591837,0.0315688775510204,0.04496173469387755,0.1677295918367347,0.06505102040816327,14000,Chicago,0,0,1,0,0,0,PULASKI,CLEMENTE HS,6.915,133438,FALSE,TRUE,TRUE
3169,211,77,77091,80180,44060,NA,W,3750,127,2,1,1,12,6,3,3,4,2,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2228,2,2,2,NA,NA,1,CHICAGO,60623,1195,0.03263598326359832,0.7146443514644352,0,0.25271966527196654,0,14000,Chicago,0,0,1,0,0,1,CORKERY,INFINITY HS,6.913,25078,FALSE,TRUE,TRUE
3170,203,37,37021,67600,18770,NA,W,5007,63,NA,3,1,5,3,1,3,1,5,1,0,3,1,0,2,NA,2,2,4,1,2,2,0,1050,2,1,1,NA,NA,NA,DOLTON,60419,6330,0.0693522906793049,0.8759873617693523,0.00505529225908372,0.0372827804107425,0.02464454976303317,20292,Dolton,0,0,1,0,0,1,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,30.059,41653,FALSE,TRUE,TRUE
3171,295,28,28036,127320,17320,NA,W,3150,32,NA,3,1,5,2,2,3,1,5,1,0,3,1,1,2,2,2,2,1,2,1,1,0,1346,2,1,2,NA,NA,NA,ORLAND PARK,60462,3951,0.7749936724879777,0.07263983801569222,0.0331561629967097,0.08605416350291066,0.05770690964312832,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,69342,FALSE,TRUE,TRUE
3172,203,18,18020,147690,25620,NA,W,7320,52,NA,1,1,6,3,3,1,1,5,1,0,3,2,1,2,2,2,2,3,1,1,2,92,1072,2,1,1,NA,NA,NA,STREAMWOOD,60107,5601,0.48044991965720407,0.01553294054633101,0.03195857882520978,0.4642028209248349,0.01571148009284056,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,64310,FALSE,TRUE,TRUE
